-1.43600000E-5,2.21192214E-5
-1.43200000E-5,8.25950978E-6
-1.42800000E-5,1.34002629E-5
-1.42400000E-5,-6.32967690E-6
-1.42000000E-5,3.83001860E-5
-1.41600000E-5,7.16460576E-6
-1.41200000E-5,1.43442098E-5
-1.40800000E-5,6.41152359E-5
-1.40400000E-5,9.87724670E-6
-1.40000000E-5,1.65393870E-5
-1.39600000E-5,9.10142153E-7
-1.39200000E-5,2.17586085E-5
-1.38800000E-5,8.28966496E-6
-1.38400000E-5,5.60397486E-6
-1.38000000E-5,6.46802292E-6
-1.37600000E-5,8.31159947E-6
-1.37200000E-5,4.32289453E-6
-1.36800000E-5,-4.77474668E-8
-1.36400000E-5,4.51835009E-6
-1.36000000E-5,-3.59240255E-6
-1.35600000E-5,5.06663577E-5
-1.35200000E-5,3.17755655E-5
-1.34800000E-5,1.57244532E-5
-1.34400000E-5,2.49461507E-5
-1.34000000E-5,5.74081107E-5
-1.33600000E-5,1.26898121E-6
-1.33200000E-5,2.07024889E-6
-1.32800000E-5,4.87888112E-5
-1.32400000E-5,1.52665464E-5
-1.32000000E-5,3.39646010E-5
-1.31600000E-5,1.06488646E-5
-1.31200000E-5,3.56569058E-5
-1.30800000E-5,3.84092577E-5
-1.30400000E-5,2.30047271E-5
-1.30000000E-5,3.67761285E-5
-1.29600000E-5,1.41037408E-5
-1.29200000E-5,-1.01218391E-5
-1.28800000E-5,1.37727681E-5
-1.28400000E-5,6.04734777E-5
-1.28000000E-5,2.21027037E-5
-1.27600000E-5,-5.86426473E-6
-1.27200000E-5,3.20269922E-5
-1.26800000E-5,1.21144237E-5
-1.26400000E-5,2.81852088E-6
-1.26000000E-5,2.27998779E-5
-1.25600000E-5,1.88223977E-5
-1.25200000E-5,4.70372166E-5
-1.24800000E-5,3.98087939E-5
-1.24400000E-5,1.82216957E-6
-1.24000000E-5,-8.99401423E-6
-1.23600000E-5,8.59572768E-6
-1.23200000E-5,2.64265775E-5
-1.22800000E-5,3.26032309E-5
-1.22400000E-5,2.95907928E-5
-1.22000000E-5,2.13974520E-5
-1.21600000E-5,2.46922158E-5
-1.21200000E-5,3.18455938E-5
-1.20800000E-5,1.93589372E-7
-1.20400000E-5,-2.44902788E-5
-1.20000000E-5,1.57892363E-5
-1.19600000E-5,-2.28584004E-6
-1.19200000E-5,2.89538909E-5
-1.18800000E-5,4.21989594E-5
-1.18400000E-5,1.63935798E-5
-1.18000000E-5,3.12253907E-5
-1.17600000E-5,2.15513750E-5
-1.17200000E-5,9.18324832E-6
-1.16800000E-5,3.07841622E-6
-1.16400000E-5,2.26976154E-5
-1.16000000E-5,8.51079344E-6
-1.15600000E-5,3.16187337E-5
-1.15200000E-5,1.33959046E-5
-1.14800000E-5,-1.18301846E-5
-1.14400000E-5,3.16855752E-6
-1.14000000E-5,2.82983447E-5
-1.13600000E-5,1.75957039E-6
-1.13200000E-5,4.80983414E-5
-1.12800000E-5,2.89316608E-5
-1.12400000E-5,3.53659492E-5
-1.12000000E-5,1.01225318E-5
-1.11600000E-5,3.02923729E-5
-1.11200000E-5,1.54472582E-5
-1.10800000E-5,-8.74011750E-6
-1.10400000E-5,-1.47968001E-6
-1.10000000E-5,2.88334323E-5
-1.09600000E-5,3.28585200E-5
-1.09200000E-5,4.28637277E-5
-1.08800000E-5,3.77131135E-5
-1.08400000E-5,3.75697191E-5
-1.08000000E-5,1.76408619E-5
-1.07600000E-5,6.76420477E-5
-1.07200000E-5,3.33977068E-6
-1.06800000E-5,2.05063005E-5
-1.06400000E-5,1.34272805E-5
-1.06000000E-5,3.71682317E-5
-1.05600000E-5,1.01707591E-5
-1.05200000E-5,1.95676751E-5
-1.04800000E-5,2.74825049E-5
